1	1	I bought this book on the recommendation of several people that I know pretty well, unfortunately, this book is filled with errors upon errors and is filled with a typical neo-confederate bias by the author. In fact, the book should be called "How confederates saved America" as he gives the credit for the peaceful return of the confederate armies to confederate generals such as Lee, Johnson and Forrest, rather than on Lincoln's instructions to Grant and Sherman and generous terms known as the River Queen Doctrine, "I want no one punished; treat them liberally all around. We want those people to return to their allegieance to the United States and submit to the laws". His errors are numerous. He talks of the possibility of the confederates disbanding their armies and moving into the hills and waging a guerilla warfare against the US troops and sights examples of how successful this tactic has been throughout time and he includes in these examples the American Revolution. He states that Francis Marion, Thomas Sumter and Andrew Pickens(who all could be called partisans or guerilla fighters), but then he goes on to state that Nathaniel Greene was a guerilla fighter as well. Now only someone completely ignorant of US Army history could ever make such a statement. Nathaniel Greene served in the Continental Army and was the Quartermaster General, he was in no way a guerilla, nor did he use guerilla tactics. He continues on that Greene used guerilla tactics in battle at Kings Mountain and Cowpens and Guilford Courthouse. Besides the basic fact that Greene wasn't even at the battles of Kings Mountain and Cowpens, neither one could be said to be guerilla attacks. At Kings Mountain, the American militia found Patrick Ferguson and his men well entrenched in defenses at the crest of the mountain and formed up and attacked the positions, hardly a guerilla tactic. Cowpens was fought by Daniel Morgan and was a set piece battle where he destroyed Tarleton's legion. Greene attacked Cornwallis at Guilford Courthouse in another set piece battle and was winning until Cornwallis took the extreme measure of firing canister directly into the center of the two massed armies, killing and wounding as many of his own men as he did Americans. None of these battles were guerilla fighting and Greene in no way can be called a guerilla. The author shows his neo-confederate bias most clearly by restating the apocryphal stories of rape, theft and outright murder by Sherman's troops during the Savannah and Carolina Campaigns as matter of historical facts. He continually paints the Federals in the worst of lights, while reserving his highest praise and most eloquent prose for the confederates. He incorrectly quotes Sherman when he claims Sherman said "Sherman himself explained that in his march, he inflicted an astonishing $100 million worth of damage, of which only $20 million was necessary, the rest being "simply waste and destruction"". He clearly is slanting his own words to convince people that Sherman was in fact "the devil" as the neo-cons believe he is. Unfortunately, what he CLAIMS Sherman said has no relation to what he actually said. From the Official Records, Vol 44, page 13; in Sherman's report on his campaign to the War Dept, he states "I estimate the damage done to the State of Georgia and its military resources at $100,000,000; at least, $20,000,000 of which has inured to our advantage, and the remainder is simple waste and destruction." Sherman does not, as Mr. Winik claims state that only $20 million was necessary, what Sherman said was that his army confiscated and USED(inured means to use) $20 million worth of the property and destroyed the remaining $80 million of confederate civilian and private property that was going to be used against the armed forces of the United States. If you are a confederate "lost causer" then you will enjoy this novel, however, if you are looking for historical truth, then you should read a different book. William Hal
4	4	Both Guyton texts I received were manufactured defectively, coming unglued along the strap of the spine. Poor job, Saunders. Typical. Vander's Human Physiology is an excellent textbook in the sense that it answers all of the right questions at the right time, while you are studying. Also, more chemistry in Vander's, and in the long run that was important to me, since the atom is the basis of everything. Beautiful illustrations and photographs, and again, when compared to Guyton (where the illustrations were cheap and even shameful ... made by a high school art student?) the professional presentation and pedagogical context of Dr. Eric Widmaier's text was much better than the "Old" standard. Depth of coverage in some areas might be slightly less, but still the learning is there for the taking. I love this textbook, and I am convinced students studying from it will fair as highly on board examinations as those trying to learn from any other standard text in the field of introductory physiology.
0	0	Why of course the Chinese government was entirely to blame for the opium imported by the Scotsmen Jardine and Matheson! It just like when Americans have a cocaine problem, it is the US government, and not the drug smugglers and dealers, that has the responsibility. And if the Chinese folks got addicted to this narcotic, well, it's for their own good you know. At least that's Herman's view. Also, the Scots who thus created Hong Kong for the opium trade did not do all this hard work for money or for themselves. Yes, they did make a little money but that's not why they were in China. They imported opium in order to create Hong Kong so that one day it will become a "premier" commercial city of the Orient, with the ultimate goal of teaching China western financial and economic techniques. If it were not for Jardine and Matheson, how could China have become a great power today, or a candidate superpower tomorrow? No, these two far-sighted Scots had this noble, lofty goal in mind when they came to China, nothing lesss. When historians condemn these two for their "crime" (drug-dealing, that is) they forget that they are actually heroes, as Herman sees so clearly and correctly. And so it is completely unjust that a brilliant people like the Scots don't even have a country they can call their own while the "barbaric" and "decadent" Chinese do
1	1	"A long way out in the deep blue sea there lived a fish. Not just an ordinary fish, but the most beautiful fish in the entire ocean." This is a book I have some trouble with. It is beautifully illustrated, and the glittery silver scales make it very appealing to children. However, I am not entirely sure it is sending the right message. I like to give the author the benefit of the doubt that he meant well, that the overall message is that vanity and posessions will not make you happy. But ultimately the solution to the Rainbow fish's problems give unclear messages, and can possibly be interpretated that to make friends you need to buy them. Other interpretations have been covered comprehensively in other reviews and include possible biass towards communist values and a want for sameness
0	0	Turn of the century continues to serve a most useful purpose, months after I gave up on it. I have a door that rattles if it's not wedged open and T-o-C is just big enough and heavy enough to do the job on its own. I struggled, oh how I struggled to try and even begin to understand some of the characters. I stirred the pages wildly while I waited for the plot to thicken. I fought against closing eyelids while the book became heavier and heavier. I searched my abridged guide to good grammar to see if I had missed a couple of chapters explaining that sentences after all don't need a subject, a verb and an object - or even a permutation of two out of three. I left it on the front doorstep hoping somebody would steal it. I offered it to my neighbor so he could jack up his car. I considered lighting the fire with it. I wondered whether, if I took just a few pages a day, I could eat it and get rid of the evidence. I offered it to my mother-in-law for Christmas. I took it scuba diving with me instead of a weight belt. And then, eventually, voila! The rattling door! What a fine tome T-o-C is. Another few hundred pages [...] and I could have used it as a sea anchor for the Titanic
4	4	First issued in 1975, this book captures the magnitude and the magnificence of Chicago's architecture that has been destroyed (by nature and man). Today Chicago is widely regarded as an architectural jewel (and it is, I live there!) but after reading this book you won't be able to stop imagining how much more amazing the city might be if the Urban Renewal movement of the 1960s and early 1970s had never happened. If you are interested in architecture, Chicago history or urban design and planning, read this book
4	4	We were very pleased with our books. They were for christmas.And we recieved them in plenty of time. Im sure we will do business with Amazon again. Thank you so much..And Happy New Year
3	3	This is a thoughtful and well researched book. It answers some of the questions which bother most Indians are we aryans or dravidians, how did the indus valley civilization dissappear . The manner in which they explain the myths like the one about the vijayanagar empire tells us about the research put in by the authors. I would recommend this book to novices as well as connosieurs of Indian histor
4	4	This book, which is basically the memoirs of a young German soldier fighting in Russia during WWII, was tragic but fascinating. The language that young Willy Reese is beautiful and gripping. The young man who wrote this, in other words, was a prolific writer. He used captivating language and an unbridled vocabulary. His metaphors and allusions where breath taking and you never got bored from the raw detail that he used to describe the horrors of war. And with this book you also gain an unparalleled account of the horror and wickedness of fighting in the Eastern Front. I would recommend this book if you like WWII history or if you like to read a pseudo-prose poem and memoir with outstanding and fantastic language
0	0	This book is incredible! This author "poo-poos" any idea of Conspiracy as if it's in our deep inner mind. Just notice he equates it with "Paranoid". Does he think Bin Laden and his gang "conspired"? Well if you read one of Mr. Pipes other books, he certainly believes that, so I guess we can say he's paranoid. Conspiracies most likely are natural and normal, an abscence of conspiracy would be contrary to how individuals, nations and institutions work. Mr. Pipes ought to know that well. He's a member of the Council on Foreign Relations, an organization which was founded by J.P. Morgan and has ties to the Federal Reserve Bank, which is a private bank: not Federal but a cabal of private bankers serving their own best interests. You can't join the CFR on your own--you must be invited! It's a club of the elite, by the elite for the elite. Every high ranking member of the Bush Admin is CFR: Hayden, Bush, Cheney, Rice, Rumsfeld, Powell, Paulson, Snow, etc, etc, also so is Ms. Clinton and many other ruling Democrats. Is this a coincidence, hardly! Compare Mr. Pipes book to Tim Carney's "The Big Ripoff", recently hosted on CSPAN book reviews and available on Amzaon. Tim gets close to the target by seeing the symptoms. Mr. Pipes writing of this book is highly suspect. One has to question his motives. It's like the Big Bad Wolf writing a book: How to Raise Chickens in a Hen House and Keep Them Safe. You would be better reading G. Edward Griffin's book: Creature from Jekyll Island-a second look at the Federal Reserve.
3	3	YOu must own Cloudy With A Chance Of Meatballs...please go buy that...then if you love that, you can get this book - which is a really nice sequal.. recommended
0	0	This is one of my favorite authors. I could hardly wait to open Burning Bright and get lost in London of the 1700's. Well, lost I got! Each page was more and more boring. I read 3/4th of the book and donated it to the library. After reading the other reviews I am glad I didnt finish the book and be completely disappointed with the weak ending.
4	4	I'm updating my review, because I think the first draft was skimpy, and I feel like I have a better view of this book now that more time has passed since my first reading. The crux of the book is Guskin's concept of "taking it off the page." This was extremely valuable to me, and it turned cold readings from being scary to being my favorite part of the acting process! "Taking it off the page" is applicable to rehearsals, too, though, and to freshening up ongoing performances. The book lightly touches on a lot of different types of acting: Auditions, Rehearsals, Sit-Coms, Serials, Small Roles, Big Roles, Touring, Film Acting. I think Guskin wants to explain briefly what you need to do differently for each of these situations. The book is too short to teach all details for any of these, though, so you will need other sources. The book is very important to me, and my first experience with it was that I read it, and my very next rehearsal was the best rehearsal I had ever had. I felt so free, it was amazing. That is his main objective, to free you up to enjoy and explore.
4	4	Very interesting look at the the makeup of the New Hampshire primary and interesting facts and history
0	0	I was looking forward to reading The Exorcist but I was let down. The book is boring it doesn't go into any real depth when it comes to characters. The movie surpasses the book, I feel asleep while reading this book. Some people may feel that this book is scary but its only scary if you scare easily.
1	1	This book, published originally in three installments, is regarded as a turning point in graphic fiction, like DARK KNIGHT and WATCHMEN, but I just don't see it. Generally speaking, I like Gaiman's story lines, but this time it's all just confusing. The title character, a crime fighter superhero trying to infiltrate a mob, is killed in the first few pages -- but there's more of her back in the greenhouse so all is not lost. Or something. A newly hatched flower-woman, who seems to share some of the dead one's memories, sets out to uncover her identity. I think. The mob is run by Lex Luthor (why?), who wants to capture her and/or her little sister (or whatever) for dissection. But Carl, just out of prison, who used to work for Luthor and who previously murdered his wife, upon whom the orchids were based, can't get his job back and wants to get even with everyone. This guy is a loser and screw-up -- but suddenly, in the last installment, the action having relocated to the Amazon Basin, he becomes a very talented and successful jungle killer. (How?) Other people from the back-story weave in and out of the plot, including one who became the Swamp Thing, but none of what they say or do makes much sense. And why does Batman get a cameo? (Not to mentioned assorted bad guys from Gotham?) McKean's artwork is interesting for its own sake, owing more to oil painting than the usual sort of airbrush work, but all in all, I have to give this a shrug
0	0	When traveling, I always try to take location appropriate literature along. This seemed to be a particularly good choice for a visit to Venice. Long after returning from the vacation, I'm still trying to force myself to finish this book. It is self-indulgent and inane. If the use of the phrase "don't be rough," (I could never figure out what was rough) over and over and over again is not enough to encourage throwing the book in the fire, then abundant use of "I love you, whatever that means," should do it. I usually like Hemingway, this book is awful
4	4	From the remarkable book structuring (the "chapters" are organized in alphabetical order) to the intriguingly insightful commentary, Seth Godin has once again created a work of excellence. The book is an easy read, but at the same time leaves the mind reeling with thoughts of "Oh my, I need to fix that, or do that, or change that." I found the chapter on "Clean Fire Trucks" particularly interesting, as I had just 2 months earlier finished an innovation article on "Retiring the Fire Trucks" -- which deals with the same concept of preventing fires and not letting them start in the first place! (As such, you can then have time to clean the fire trucks, or as I put it, to retire them altogether!). His rants are compelling yet at the same time hilarious (hilarious in the sense of all the silly things we do as a people that we really shouldn't be doing). Take for example his rant on "Wrappers" and how the method of packaging both the tangible and intangible create an aura around the product that determines how the product is perceived, received, and applied. One might say, "It's the WRAPPER, stupid." Once again, Mr. Godin has helped to "validate my existence" (despite my intense self-certainty!) by showing that the crazy, "outside the box" (hey, can we just shred the box, then burn it in effigy of the outdated strategies and the consultants who promote them?), simplifying, forward-looking, remarkable, visionary adventures we can lead our clients and companies on are really worth the effort. In short, less is more, small is big, and remarkable is just that: REMARKABLE. This book is REMARKABLE. I strongly encourage adding it to your shelf, then spreading the virus of its contents to others. P.S. The entire ending "Bonus Section" on blogs and other resources is something not to be missed, and single-handedly justifies the purchase
0	0	that this is such a religious book. I want my money back..
4	4	Satirical. Sarcastic. Ironic. Humorous. Salinger is the master at the concept of deriding and satirizing the elements of life. This book reveals the emotional roller coaster of a teenage boy's life. The story starts off with a moody teenager, Holden Caulfield. He is expelled from his third school, Pencey, and decides to hang around in New York City before heading back home. In New York, Holden experiences the highs and lows of his life. One minute, he is in a very elated state and then the next minute, he is down in the dumps. As Holden journeys through the nice neighborhoods to the slums in NYC, he realizes what the true world holds in store for him. Holden encounters run down hotels, clubs filled with losers, and plain old phoniness. But he also meets kind and generous people who, in a way, provide a light to Holden and shows him that the world isn't all that bad. Holden continually criticizes the phony life led by all those he knew through school and friends. When he tries to run away from it all, he encounters even more problems with money shortage, unfriendly people, and just plain bad luck which lead him to complain about everything. Salinger masters the art of satire to emphasize his message that being phony causes the person to lose their true identity and makes them assume another identity which they cannot live with at all. As Holden tries to rediscover himself and his values, he finds out that his life is not bad at all compared to the bunch of phonies he meets
4	4	One of the most wonderful things about Rabbi Kushner's writings is that he isn't afraid to tackle the hard questions. If we indeed have a Shepherd, why isn't He doing a better job? To this question, Kushner says, "the psalmist would teach us to see the world, without illusions that nothing bad will ever happen, but without the fear that we will be utterly destroy This is a lovely book full of hope and wisdom. Drawing on the individual lines of the Twenty-Third Psalm, Rabbi Kushner (known best for his book Why Bad Things Happen to Good People) creates 15 essays that are thought-provoking and inspiring. He outlines the historical background of the words of the psalm, noting "The earliest ancestors of the Hebrew People who gave us the Bible were nomads, owning no property, bound to no one location but traveling with their flocks and herds wherever there was pastureland for the animals to graze on." The analogy of God to a shepherd makes perfect sense in that environment. The beauty of the analogy is that it still speaks to us today. The image which is evoked is one of caring and greater knowledge. ed by the things that do happen." Kushner is skilled at relating Biblical literature to questions and concerns of today. He relates the verse to terrorists, Einstein and daily living. He provides insights and advice as to how we can live our lives more effectively. His words also provide hope to all of us: "You may have to work hard to earn your living...But you don't have to work hard in order to feel good about yourself. All you have to do is stop striving, relax, and say to yourself, I feel good about who I am." This slim volume will stay in a handy place in my home for years to come. It's a book I will come back to again and again for wisdom, courage and peace
0	0	F this self-help industry crap. Quasi-astrological poppycock at its worst. I can tell this book clamps on to the mind and squeezes it to death merely by reading the cliched title. Humans are far more complex than the hack Man-Warrior/Female-Maiden title what's-his-name gives them. And remember, this "doctor," is quietly making mucho mucho bucks off your poor purchase. Your goddamned ancestors never needed a book to run their lives, so why do you? Let's push all the life coaches off cliffs and put the self-help industry to the torch. That's a great start to a sane life
1	1	This book was readable and somewhat compelling in that I wanted to know what would happen next. However, the narrative was ridiculous in its depiction of the character's lives. A UCLA professor who seems to have all kinds of free time for attending events with her famous movie star husband? It reinforces the stereotype of college professors having an easy job that doesn't require any more time than giving lectures (with apparently no preparation), going on sabbatical whenever they feel like it, and traveling to exotic places to do research. That was just one of the silly descriptions in this very silly book. I had to work to suspend my disbelief long enough to finish it. It was like watching a soap opera - a guilty pleasure
4	4	Economist Joseph A. Schumpeter's keen intellect makes some of today's scholarship sound like the spouting of ideology on talk shows. Some consider him the greatest economist of the twentieth century. Only an intellect of his towering stature would be able to present a case that while Marx was wrong about how capitalism would collapse, he was probably correct that it eventually would. Schumpeter also contends that socialism may eclipse free-market economies, news he feels society should greet with angst. He believed that capitalism's doom would proceed not from a revolution by an angry proletariat, but rather as a result of successes that would give rise to a class of elites who would gradually institute systems of central control. Fully understanding this complex, although non-mathematical, treatise may require some background; it is not a book for the novice. While this 1942 classic may seem dated in spots, those who conclude that it is time to tap dance on socialism's grave should consider that Schumpeter expected socialism's dominance to take a century or more. We recommend this classic to anyone seeking a deeper understanding of the historic, economic case for the rise of socialism
0	0	I have never read a Danielle Steel novel, but my friend bought it when we were inter-railing through Europe last week so I picked it up out of sheer boredom. The grammar is atrocious, and the repetitiveness highly irritating. How many times do Sasha and what's his name need to break up and get back together? How often does Sasha need to cry about this artsy guy? This book was so annoying that I had to literally put it down and stop reading it. I will never pick up another Danielle Steel book, and I am still appalled that the publishing world even let this one be published!
0	0	The book's case studies, code and build files assume that J2EE 1.4 comes with the PointBase database server. J2EE 1.4 currently only comes bundled with the Derby database server. As a result, the book is useless. Emails to the publisher failed to resolve the problem
0	0	Ann Rule wrote the story of a young couple on a camping trip from Hell! The hero is murdered and the murderer is sexually obsessed with his sexy young wife, Joanne Lindstrom. He captures her, strips and rapes her several times over, and the poor victim is helpless in the woods and grows dependent on the evil &quot;Red Man&quot; She even falls in love with him, and he succeeds in planting his seed in her belly. This sounds like some wild male rape fantasy, but Ms. Rule wrote it, not I. Strange crime story, with highly explicit rape scenes. Highly recommended
3	3	This is a great book, I found it full of excellent ideas on how to judge the appropriate pot and hand odds. Would have gotten a five star but is somewhat complex ar times
4	4	I love this book! I have read A-C so far, and this is my favorite book so far. It has a really strong plot, and a surprising ending. This crime book series is great, and I highly suggest picking this book up, or even starting with A
3	3	Written in 1948, this engrossing tale of a group of misplaced wartime Brits in a poor backwater in West Africa touches on so many human qualities that it is a chronicle of our mortality. Foremost is the perfectly presented portrait of a marriage that has turned into a lie for both Henry Scobie, the honest policeman of this coastal town, and his "literary" wife, Louise, who has become the object of pity and contempt for all the frustrated local British "club" members who constantly mind one another's business. Scobie no longer loves his wife but can't bring himself to hurting her. He simply pities her. And Louise no longer loves Henry and wants desperately to escape from West Africa, especially when she finds out that her "Ticki" has been passed up for promotion to Commissioner. The atmosphere becomes dark and twisted as a young man, Wilson, appears on the scene and, in his youthful stupidity, falls in love with Louise while he conducts secret investigations on British authorities suspected of aiding in the smuggling of industrial diamonds through Africa to Germany. Scobie is one of those suspects. A marvelously film noir portrait of a corrupt Syrian merchant, Yusef, is thrown into the mix. I can see Sidney Greenstreet doing this part to perfection in a screen adaptation. Add jealousy, desperation, a contrast of honesty and lies, sex, and the tortured feelings of a deeply religious man and you have most of what this novel contains. O yes, and then, as always, there's the brilliant writing of Graham Greene, his wonderful metaphors, crystal clear descriptions, and fantastic insights into the crabbed and self-defeating thought processes of his characters. All this equals a modern classic. My only complaint is a bit of redundancy and pedantry regarding Catholicism, a religion I cannot stomach anymore, and my personal disbelief that someone like Scobie can take Catholicism so seriously. But this is my own thing. Greene remains brilliant, original, and indeed, "the ultimate chronicler of twentieth-century man's consciousness and anxiety," or at least one of the top five
0	0	The newer editions of the Delorme Atlases are much inferior to, and skimpier on data, than their older editions. I assume they did this to save on printing costs. The maps contain only about half of the data that the older additions had. For example,in the new editions there are elevations listed for only the highest peaks, few of which are even named, and there is no data about mines or springs or many of the other features that the old editions included. Other than the newly added GPS coordiante data, they are just glorified road maps, which you can get at the gas station. I own several of these from many years back, but am very disappointed in the new editions
1	1	I was forced to read this book because of a teacher of mine, for a topic at the university. She came to the classroom with this book, as if it were the ultimate guide on teaching. First of all, I thought it's not a topic for the kind of subject we were having/discussing in the classroom. Secondly, the things the authors wrote are so obvious, at least for some persons, that all I can say is that I really had a very good time reading it as a comic book, nothing else. I laughed very much with all the explanations a teacher would give to a 7 or 9 year-old pupil, because he touched her on the arm. It was a lecture, not a simple explanation! Clearly we have to be polite, encouraging and nice towards the students. But this book really exagerates some points in such a foolish way, that I could only laugh. I never had problems with students in my classes, I always tried to encourage them to like the subjects; I am sure they learned many things, as well as I learned from them, too. This book was just a waste of time. The worst thing is that the teacher I am talking about, the one who came to the classroom telling how wonderful the book is, doesn't practice what the book preaches! She is hated at the university and never behaves as the book says to. How is it possible? She didn't learn anything from it??? Maybe it's good for people who are starting a teaching career - then I would say read it, but even though I would be very cautious. But being recommended by someone who does exactly the contrary than the book states, I could imagine it wouldn't really be that good.
4	4	Equipped with a keen intuition, great confidence, and credentials stacked sky high, Kate Solisti - Mattelon steps up and ably swats one home for the dog lover in us all. She has long understood that dogs run the wide and crooked. It's we humans who took the broad view and tried to fit it into the straight and narrow scope of understanding. An awkward fit at best, if not totally improbable. She presents her material simply, in a parable format of sorts to help us understand the heart and mind of man's best friend. Repeated readings pay off. Myself, having to resolve grief issues on having to put my thirteen years old Siberian Husky, Riva to sleep this past summer. I now know without doubt that my favorite life companion is a part of me forever. This book can and should be a part of you. Highly enjoyable. Highly recommended
4	4	My son is 8 and although he is a great reader (has read all of the Harry Potter series more than once), he wanted me to read this one to him. I have to say we both enjoyed it equally. I would agree to a chapter or two every other night or so, but found myself agreeing to "just one more chapter" on a regular basis. It was nice to find something we both liked and looked forward to. What an imaginative tale. Now I need to get the rest of the series..
4	4	I assign this book to students in my psychology seminar. These students at a women's college tell me that they find Women and Desire to be thought provoking, interesting, even helpful. I noticed a column in Newsweek by Anna Quindlen in October. She argued that women today still need the F word feminism because society hasn't changed as much as we like to tell ourselves. It appears that the need for books such as this one by Polly Young-Eisendrath continues to be valid
4	4	Following a worldwide plague, Robert Neville may be the only man left alive. His family is dead. All the surviving humans have been transformed into vampires that surround his house very night in an attempt to break in or entice him out, attack him, and drink his blood. Holed up in his home, which he has converted into a safe house, Robert struggles with his despair and his outsider status, the constant need to seek shelter, food and protection, and the desire to discover the cause and possibly the cure of the plague. A combination of science fiction and horror, I Am Legend is an atmospheric, stark survivalist text with a truly brilliant central concept: the scientific conception and explanation of a vampire. The book is short and difficult to put down, well paced, both intelligent and frightening, and had a huge literary impact on authors in both the sci-fi and horror genres. I highly recommend it, and I consider it one of the most interesting books that I have ever read. This read through of I Am Legend was my first time coming back to it since I read it in high school (now almost four years ago). The story has stayed very fresh in my mind over the intervening years--or, more precisely, the science of Matheson's conception of vampires. Coming back to the text, it is now very obvious to me why those aspects would stick with me so strongly. For the most part, this narrative is a method of conveying Matheson's sci-fi concepts--perhaps like any true SF author, he puts scientific concept ahead of character, and the most important aspect of the characters is not their personality or emotions but rather then impact that the story's scientific concept has on them. In the case of I Am Legend, that concept is a scientific and (mostly) logical explanation for vampires. And it's a wonderful, brilliant concept, more than unique and interesting enough for me to remember it in detail over the years. I still feel like the final development to this sci-fi idea and its repercussions happens too quickly and in limited detail, making the end of the book feel a little too fast--nonetheless, the concept is a great one, and very interesting to read about. The flips side of that situation, however, is that the book lacks characterization and emotion. Those aspects aren't entirely absent by any means. Robert, the protagonist, has a back story, goes through emotional phases, and is greatly impacted by the apocalyptic survival setting that he finds himself in. He's realistically faulted and in many ways admirable. Nonetheless, these personal characteristics and even his interactions, past and present, exist primarily to move towards, expound on, and explain Matheson's scientific point, his conception of the vampires. In some cases, this is obvious: Richard's memories serve to build his character, but they also serve to lead him, and thus the reader, to a better understanding of the vampires. At a mere 160 pages, Matheson could have chosen to give greater emphasis to character--not so that it overwhelmed his SF ideas, but so that it provided a counterbalance to the emphasis on plot and idea found throughout the rest of the book. The lack of realistic and independently meaningful character makes those sections of the book unmemorable and makes the book as a whole a little bit too fast and too simple as a result. Despite these thoughts and critiques, I greatly enjoy this novel and highly recommend it. Matheson achieves an incredible atmosphere in I Am Legend, one of constant paranoia and terror that never grows stale or overblown. His SF concepts are detailed, intelligent, and truly absorbing. The book combines horror and sci-fi in a way that I have never seen anywhere else and find greatly enjoyable to read. I highly recommend the text, and it's a good one to own--although short and easily readable, it's wonderful to come back to and reread. It also makes a great atmospheric yet intelligent horror/Halloween text. I haven't read the additional texts that accompany the 300-page version, and so I can't speak for those
0	0	There's nothing in this book that isn't in many other photography books. Much of the book is taken up with definitions and discussion of equipment and techniques, rather than approaches to creativity (as is implied by the sub-title of the book). The photos are far from inspiring. I didn't learn anything from this book
4	4	Jolly Captain Jack Aubrey and his sidekick the bespectacled bohemian Doctor Maturin Return for this 7th book in the renowned Aubrey/Maturin series. In this segment, Maturin and fem fatale Diana Viller's romance heats up, Jack's money troubles become more pronounced, and Doc Maturin's career as a spy threatens to become the death of him. What can I say about this great series? The character of Jack Aubrey is just SO endearing and Doctor Maturin is so priceless as the inscrutable doctor, that this series simply cannot be missed! Even the presence of Diana Villers (a character I've simply loathed for quite some time), seems less irritating. I'm listening to the unabridged Narrated version by Patrick Tull, and this series is wonderful. Cannot be missed. Particularly love the parts where Jack/Maturin and The Swedish Envoy are in prison. Too funny! Wonderful series. I highly recommend it.
4	4	Highly recommended for personal insights. Densely packed with information clarifying difficult concepts. This book will give you some clear insights into things you may not have received along the way and how to get past those. Although it is thin, the book has an incredibly large amount of information in it. This is the kind of book you will read the first time with an expression of "Wow" on your face. It will then be something that you will be drawn back to read again and again. Even if you don't feel you "missed anything" along the way, the books insights and examples will provide great insights to you. It will provide great understanding of the self and others, therefore anyone can benefit from reading it. If you liked Fromm's The Art Of Loving you will love this book as well. The premise of this book being, we are all gifted and it is up to us to reclaim that understanding. EXCELLENT self-help material
4	4	I just reread it recently as an adult. I had this boxed set of three hardcover E.B. White books when I was a kid - Charlotte's Web, The Trumpet of the Swan (which I remember as my favorite of the three, though I hardly remember it today), and Stuart Little. I was so happy when the cheap paperback they ordered here was the same printing - same illustrations and everything. Anyway, coming back to it as an adult (or sort of adult) was surprising - it was so beautifully laid out, the tone, the story, the dark deep themes - as a short novel, it stands with the best of literature. I know there's no such thing as a "perfect" novel, but as far as any literary criteria can be applied, it is absolutely beautiful - symmetrical in all the right places, gentle as it deals with the harshness of life, all the dark undertones - the sheep in the background with their collective understated cruelty, Templeton the amoral hedonist, the cruelty of time that makes little girls grow up - and yet somehow tenderness persists. It's elegant and real and cosmic and full of quaint Americana. Certainly not only for children. A fine novel by any standards
4	4	If you want the opposite of James Frey--that is, if you want to read beautiful, true prose that doesn't flinch from the deeper truths, read Caldwell. This is a book about West Texas, growing up, leaving home, struggling with family, remembering the farm, hating Vietnam, going to Mexico, reading great books, moving forward. I put a pot of coffee on and read through the night, then passed it on to my Dad, who did the same. Thanks, Ms. Caldwell.
0	0	While well written this work is simply another example of historical revisionism. Not really worth the time.
0	0	This review refers to the Audio-book. I'm a huge James Lee Burke fan, but I found the reading of this book to be unbearable. I have listened to Mark Hammer read before and have enjoyed his renditions of other authors like Elmore Leonard, but here he just sounds tired, sloppy and unconvincing as a Cajun reader. His performance is unidimensional and lacks any variety. When he attempts to mimic a southern accent it sounds like someone from Detroit imitating Gomer Pyle. Towards the end of the reading, it sounded like he needed to clear his throat. If you want to hear a stellar reading, try another James Lee Burke work "Purple Cane Road" read by Will Patton.
1	1	The best part about this book was the intro. In fact all you need to understand what the late Mr. Bloom was trying to put forth is in the introduction. The rest of the book is a chore to read. The confusing and tedious writing style leads to a lot of re-reading of sentences to figure out the point the author is trying to make. Someone should have counseled Mr. Bloom that "Brevity is the soul of wit."
4	4	I hesitated ordering this book because a previous reviewer reported that he had found the binding to be inferior. Perhaps this was true in previous bindings, but the copy I recently obtained looks fine in this regard and should stand up to heavy use for some years to come. I'm finding this an excellent disctionary in all regards, though as a beginner I have not put it to lots of use. Basically I use the New Nelson, with this dictionary as a supplement, especially for compounds. And there are times when this alternate system of radical identification is just easier than the traditional system.
0	0	I wish I had not purchased this item. Not user friendly--confusing to use for a novice.
1	1	Has some good topics discussed. Would not recommend this book as a starter in labor law
3	3	A good read. Hurston does an excellent job of depicting the parallel experiences of the captivity of the Israelites and the American Slave. In fact, one could argue that the experience of the Israelites is the American Slave experience. This is a great book for high school reading, it provides a variety of cause and effect themes that all young adults need to know; among them, if you oppress a people or person you breed fear, insecurity, and eventual self hatred in that human. I highly recommend Their Eyes Were Watching God another of Hurston's literary jewels. jewels
3	3	A quick, efficient reference with the most commonly used words for students on the go
4	4	Great Book, couldn't put it down until I finished it! If you like the history of how a great race car was born and how three special guy's, Wilbur Shaw, Ted Horn and Cotton Henning made the Masarati 8CTF a legend, get this book! This car was a winner in 1939-40, should have won in 1941, and finished no worse than 4th from 1946 to 1948. It was still competing in the 500 until 1951
1	1	George has always been my favorite Beatle. I have been celebrating his birthday and got the Concert for george Harrison and watched it on his deathdate, and even wrote my 6th grade biography on him. So, I turned to this book. There were plenty of grammatical errors and false information. I think that it said in the front that he didn't "hassle any of the beatles for this information" then how could he even get information such as this. Go to I, Me, Mine it's a better book because its WRITTEN BY HARRISON HIMSELF!
4	4	Nicola writes in such a spare and poetic style that she must capture the imagination of each child who reads it, or has it read to her. She offers facts about this bat breed as she weaves her story, and topped with delicate artwork, it's just perfect
0	0	what can you expect from one traitor? hi vill pay for this
